Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://unsplash.com/photos/waterfalls-at-daytime-zNN6ubHmruI,"Beautiful nature with magical waterfall, it makes me feel happy hiking on these mountains, especielly at sunset",Iceland,Cloudy,Afternoon,Fall,Hiking,Happiness
https://unsplash.com/photos/a-sandy-beach-with-lounge-chairs-and-thatched-umbrellas-9jv7xfb8cbM,"I love how relaxing and beeautiful the Maldives beaches, they have good resorts with beautiful islands, want to visit it especielly in summer",Maldives,Sunny,Morning,Spring,Relaxing,Excitement
https://unsplash.com/photos/high-rise-building-during-night-time--9B08uduMyY,"Modern city with a lot of Excitement, The glowing Petronas Towers make the city look alive, especially at Evening.",Malaysia,Not Clear,Evening,Summer,Sightseeing,Excitement
https://unsplash.com/photos/mount-fuji-japan-N4DbvTUDikw,This scene feels very calming; always wants to hike there and see the beautiful nature.,Japan,Cloudy,Morning,Spring,Hiking,Romance
https://unsplash.com/photos/a-view-of-a-stone-building-in-the-mountains-ICwyQTURfgY,"The ancient ruins surrounded by mountains give this place a mysterious and historic atmosphere, love to see the ruins and history of this ancient city",Peru,Cloudy,Afternoon,Summer,Hiking,Adventure
https://unsplash.com/photos/trees-near-a-mountain-beside-body-of-water-during-golden-hour-6rC8fmNW3pk,"The turquoise lake and snowy peaks look unreal, like a perfect postcard view of nature.",Canada,Cloudy,Afternoon,Summer,Sightseeing,Happiness
https://unsplash.com/photos/brown-wooden-houses-near-green-trees-and-mountain-under-white-clouds-during-daytime-eb8dmXNOGP4,"These wooden houses in the Alps look warm and cozy, with the mountains adding a peaceful vibe, I want to visit it to see these magical views and feelings",Switzerland,Cloudy,Afternoon,Summer,Hiking,Nostalgia
https://unsplash.com/photos/big-ben-london-iXqTqC-f6jI,"Big Ben always feels iconic to me, and the cloudy sky gives the city its classic British mood.",United Kingdom,Cloudy, Afternoon,Winter,Hiking,Curiosity
https://unsplash.com/photos/white-cable-car-traversing-on-top-of-hills-overlooking-city-by-bay-cG2JQnPfmAw,"The sunset colors, the city below and hiking to ride teleferik make this scene feel exciting and full of adventure.",Brazil,Cloudy,Afternoon,Winter,Hiking,Adventure
https://unsplash.com/photos/green-leafed-trees-during-daytime-_EMkxLdko9k,"This foggy forest road gives me a calm, mysterious feeling, like a quiet place to think and relaxing, I always love the feeling and sight of rain in nature especiely forests",Serbia,Rainy,Afternoon,Summer,Relaxing,Melancholy
