Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://unsplash.com/photos/soccer-field-LDuFjsin71k,"A clear aerial view of Santiago Bernabéu Stadium in Madrid, home to Real Madrid.",Spain,Sunny,Afternoon,Summer,Sightseeing,Excitement
https://unsplash.com/photos/a-stadium-full-of-people-watching-a-soccer-game-7uEaIrv2-Wk,A vibrant photo of Camp Nou in Barcelona during a football match.,Spain,Clear,Evening,Fall,Sightseeing,Curiosity
https://unsplash.com/photos/famous-tower-bridge-in-the-evening-london-england-a3r7BHXZ-d4,A stunning view of Tower Bridge in London lit beautifully in the evening.,England,Cloudy,Evening,Spring,Sightseeing,Adventure
https://unsplash.com/photos/a-large-stone-arch-with-a-statue-on-top-of-it-Lupk9PRi5hQ,"The Brandenburg Gate in Berlin, a historic and iconic German monument.",Germany,Sunny,Morning,Summer,Sightseeing,Nostalgia
https://unsplash.com/photos/white-and-blue-concrete-building-near-body-of-water-during-daytime-vF0l0bqLRKY,Beautiful houses of Santorini overlooking the blue sea.,Greece,Sunny,Afternoon,Summer,Relaxing,Romance
https://unsplash.com/photos/aerial-view-of-intersection-in-ginza-tokyo-japan-at-night-buZbAm7oLBY,A busy aerial view of Shibuya Crossing in Tokyo at night.,Japan,Clear,Night,Fall,Sightseeing,Excitement
https://unsplash.com/photos/black-and-gray-concrete-building-_BC-Z80n7lU,A dramatic view of the Burj Khalifa tower in Dubai.,UAE,Sunny,Afternoon,Winter,Sightseeing,Curiosity
https://unsplash.com/photos/low-angle-photography-of-brown-concrete-building-eoZTnFtusDs,"A low-angle shot of Petra's famous Al-Khazneh, carved into rock.",Jordan,Sunny,Morning,Spring,Sightseeing,Nostalgia
https://unsplash.com/photos/aerial-photography-of-resort-rooms-and-island-xPsFXsbXJRg,Aerial view of a Maldives island resort with bright turquoise water.,Maldives,Sunny,Afternoon,Summer,Relaxing,Happiness
https://unsplash.com/photos/the-majestic-leaning-tower-of-pisa-on-a-sunny-day-against-a-blue-sky-italy-R7Ht06fNms0,A classic view of the Leaning Tower of Pisa on a sunny day.,Italy,Sunny,Morning,Spring,Sightseeing,Curiosity
