Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://www.kayak.co.uk/news/wp-content/uploads/sites/5/2022/09/DEST_JAPAN_Fujiyoshida_MOUNT-FUJI_CHUREITO-PAGODA_THEME_CHERRY-BLOSSOMS_shutterstock_1279790275-1640x1312.jpg,Beautiful pagoda with cherry blossoms and Mount Fuji in the background,Japan,Sunny,Evening,Spring,Sightseeing,Serenity
https://www.goatsontheroad.com/wp-content/uploads/2020/02/sunset-on-oia-greece.jpg,Beautiful sunset over Oia’s white buildings and sea. I chose it for its romantic and scenic view.,Greece,Sunny,Evening,Summer,Relaxing,Romance
https://thegreatwallofchina2015dimitrid.weebly.com/uploads/5/4/7/2/54728871/4050733_orig.jpg,A sweeping view of the Great Wall winding over hills and mountains — I chose it because it captures the grandeur and history of this iconic landmark.,China,Cloudy,Afternoon,Fall,Sightseeing,Adventure
https://a.cdn-hotels.com/gdcs/production173/d1331/5580fe60-f586-11e8-b57a-0242ac110006.jpg,A scenic view of a hotel resort with an inviting pool (or coastal?resort vibe) and tranquil surroundings — nice for a relaxing vacation.,Canada,Sunny,Afternoon,Summer,Relaxing,Calm
https://www.islamiclandmarks.com/wp-content/uploads/2023/05/masjid_al_aqsa_front_door.jpg,"Main entrance door of Al?Aqsa Mosque, showing historic Islamic architecture.",Palestine,Cloudy,Afternoon,Fall,Visiting,Reverence
https://deih43ym53wif.cloudfront.net/machu-picchu-peru-shutterstock_1044047035_a66ac3ba1f.jpeg,Scenic view of Machu Picchu ruins nestled among Andes mountains.,Peru,Cloudy,Afternoon,Fall,Sightseeing,Awe
https://cdn.britannica.com/91/5391-050-78522514/Victoria-Falls-bridge-Zambezi-River-Zimbabwe-Zambia.jpg,Spectacular view of Victoria Falls with its gorge and the steel?arch bridge over the Zambezi River — a dramatic mix of powerful waterfall .,Zimbabwe,Sunny,Afternoon,Not Clear,Sightseeing,Awe
https://rtwin30days.com/wp-content/uploads/2023/12/The-Monastery-Petra-Jordan.jpg,A view of the stone-carved facade of the ancient monastery in Petra — I chose it because it shows remarkable ancient architecture and history.,Jordan,Sunny,Afternoon,Summer,Sightseeing,Curiosity
https://greatbarrierreef.org/wp-content/uploads/2022/06/Lady-Musgrave-Island-Great-Barrier-Reef.jpg,A tropical coral?cay island with turquoise reef lagoon and clear blue waters.,Australia,Sunny,Afternoon,Summer,Snorkelling,Peace
https://www.youregypttours.com/storage/3132/things-egypt-is-famous-for.webp,A view of iconic Egyptian monuments (likely pyramids and desert scenery) symbolizing Egypt’s ancient heritage.,Egypt,Sunny,Afternoon,Summer,Sightseeing,Wonder
