Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://images.unsplash.com/photo-1478436127897-769e1b3f0f36,Walking through the endless vermilion torii gates of Fushimi Inari Shrine.,Japan,Sunny,Morning,Spring,Hiking,Nostalgia
https://images.unsplash.com/photo-1570077188670-e3a8d69ac5ff,White buildings with blue domes overlooking the calm Aegean Sea.,Greece,Sunny,Afternoon,Summer,Relaxing,Happiness
https://images.unsplash.com/photo-1526392060635-9d6019884377,The ancient Incan citadel set high in the Andes Mountains.,Peru,Cloudy,Morning,Not Clear,Sightseeing,Adventure
https://images.unsplash.com/photo-1533632359083-018577794406,The turquoise waters of Moraine Lake surrounded by snowy peaks.,Canada,Sunny,Afternoon,Summer,Hiking,Excitement
https://images.unsplash.com/photo-1516426122078-c23e76319801,Elephants walking through the tall grass of the savanna.,Tanzania,Sunny,Afternoon,Fall,Sightseeing,Curiosity
https://images.unsplash.com/photo-1496442226666-8d4d0e62e6e9,The bright neon lights and crowds of Times Square.,USA,Not Clear,Evening,Winter,Sightseeing,Excitement
https://images.unsplash.com/photo-1582967788606-a171f1080ca8,Vibrant coral reefs teeming with underwater life.,Australia,Sunny,Morning,Summer,Swimming,Curiosity
https://images.unsplash.com/photo-1531366936337-7c912a4589a7,Green aurora borealis dancing over a snowy landscape.,Iceland,Snowy,Evening,Winter,Relaxing,Melancholy
https://images.unsplash.com/photo-1579606329066-50a1036f0436,The famous Treasury carved into the red sandstone rock face.,Jordan,Sunny,Afternoon,Spring,Hiking,Adventure
https://images.unsplash.com/photo-1533423996375-f914d5e7178a,Colorful houses stacked on the steep cliffs of Positano.,Italy,Sunny,Afternoon,Summer,Relaxing,Romance
