Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://images.unsplash.com/photo-1595366835965-d37743073e45?q=80&w=1472&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A bright and clear daytime view of the Eiffel Tower from Trocadéro Gardens, with people relaxing around the fountains. I chose this place because it’s one of the most iconic landmarks in the world and offers a beautiful open view of Paris.",France,Sunny,Afternoon,Springl,Sightseeing,Happiness
https://i.pinimg.com/1200x/e1/03/eb/e103eb2c9f4ed4d57f0a9efd9f2b9838.jpg,A dramatic view of Big Ben and the Palace of Westminster on a rainy day in London. I chose this place because it represents one of the most iconic historical and cultural landmarks in the UK.,United Kingdom,Rainy,Afternoon,Winter,Sightseeing,Curiosity
https://i.pinimg.com/1200x/e3/e6/98/e3e6989475f5daeb6cacdd7627fd524a.jpg,A bright and colorful view of Santorini with its iconic white buildings and blue domes overlooking the Aegean Sea. I chose this place because of its breathtaking scenery and peaceful Mediterranean atmosphere.,Greece,Sunny,Afternoon,Spring,Relaxing,Happiness
https://images.pexels.com/photos/1608966/pexels-photo-1608966.jpeg,A breathtaking view of the Swiss Alps with a turquoise lake and a hiker standing on a narrow mountain ridge. I chose this place because Switzerland offers some of the most stunning natural landscapes perfect for hiking and adventure.,Switzerland,"Cloudy
",Morning,Not Clear,Nature Viewing,Adventure
https://images.pexels.com/photos/1549326/pexels-photo-1549326.jpeg,"A beautiful evening view of the Ortak?y Mosque glowing with warm lights beside the Bosphorus Bridge in Istanbul. I chose this place because it perfectly blends history, culture, and modern city life.",Turkey,Clear,Evening,Not Clear,Sightseeing,Romance
https://images.pexels.com/photos/1320686/pexels-photo-1320686.jpeg,"A stunning tropical view of Maldives with overwater bungalows, crystal-clear turquoise water, and palm trees under a bright sunny sky. I chose this place because it represents the perfect peaceful island escape.",Maldives,Sunny,Afternoon,Summer,Relaxing,Happiness
https://images.pexels.com/photos/2445852/pexels-photo-2445852.jpeg,"A stunning view of the Pyramids of Giza during golden hour, with a camel rider crossing the desert. I chose this place because it’s one of the most iconic historical wonders in the world and represents ancient Egyptian civilization.",Egypt,Sunny,Evening,Summer,Camel Riding,Adventure
https://images.pexels.com/photos/5087047/pexels-photo-5087047.jpeg,"A stunning sunset view of Burj Khalifa rising above the glowing cityscape of Dubai. I chose this place because it represents modern architecture, luxury, and one of the most iconic skylines in the world.",United Arab Emirates,Clear,Evening,Not Clear,Sightseeing,Excitement
https://images.pexels.com/photos/16849484/pexels-photo-16849484.jpeg,"A moody winter view of Saint Basil’s Cathedral and the Kremlin in Moscow, surrounded by bare trees and patches of snow. I chose this place because of its rich history and unique architecture that stands out even in cold winter weather.",Russia,Snowy,"Afternoon
Afternoon",Winter,Sightseeing,"Melanchol
"
https://i.pinimg.com/736x/98/47/7b/98477bd9ead2b753a62849b0ac1c34bb.jpg,A peaceful view of the Dome of the Rock in Jerusalem with flocks of pigeons surrounding the courtyard. I chose this place because it holds deep spiritual and historical significance and offers a serene atmosphere.,Palestine,Clear,Morning,Not Clear,Sightseeing,Nostalgia
