Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://images.unsplash.com/photo-1454496522488-7a8e488e8606,Snow-capped peaks of Mount Everest and the Himalayas under a cloudy sky.,Nepal,Cloudy,Morning,Winter,Hiking,Adventure
https://images.unsplash.com/photo-1610887364793-9af482f855bd?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,The twin spires of Cologne Cathedral rising above autumn trees.,Germany,Cloudy,Afternoon,Fall,Sightseeing,Nostalgia
https://wallpapercave.com/wp/wp12606863.jpg,Sunset casting purple and orange hues over the Grand Canyon.,USA,Sunny,Evening,Summer,Sightseeing,Adventure
https://images.unsplash.com/photo-1526392060635-9d6019884377,Machu Picchu ruins nestled in green mountains with mist rolling in.,Peru,Cloudy,Morning,Summer,Hiking,Curiosity
https://images.unsplash.com/photo-1502602898657-3e91760cbb34,The Eiffel Tower viewed from the Seine river at dusk with pink sky.,France,Cloudy,Evening,Spring,Sightseeing,Romance
https://images.unsplash.com/photo-1531366936337-7c912a4589a7,Vibrant purple and green Northern Lights over a snowy landscape.,Iceland,Not Clear,Evening,Winter,Sightseeing,Excitement
https://images.unsplash.com/photo-1555109307-f7d9da25c244,The Empire State Building and NYC skyline bathed in golden sunset light.,USA,Sunny,Evening,Summer,Sightseeing,Excitement
https://images.pexels.com/photos/1010657/pexels-photo-1010657.jpeg,Blue domes and white buildings of Santorini against a bright sky.,Greece,Sunny,Afternoon,Summer,Relaxing,Happiness
https://wallpapercave.com/wp/wp2216637.jpg,The faces of Mount Rushmore carved into the granite cliffside.,USA,Sunny,Afternoon,Summer,Sightseeing,Nostalgia
https://images.unsplash.com/photo-1493976040374-85c8e12f0c0e,Traditional Japanese street with women in kimonos near Yasaka Pagoda.,Japan,Sunny,Evening,Spring,Sightseeing,Romance
