Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://unsplash.com/photos/a-view-of-the-eiffel-tower-through-the-trees-AdfPx-4Ui9A,A romantic view of the Eiffel Tower hidden between the trees.,France,Cloudy,Evening,Fall,Sightseeing,Romance
https://unsplash.com/photos/a-view-of-a-blue-domed-building-on-the-edge-of-a-cliff-DbBwe7nGr3k,A peaceful view of Santorini’s iconic blue-domed building overlooking the sea.,Greece,Sunny,Afternoon,Summer,Relaxing,Happiness
https://unsplash.com/photos/brown-wooden-chinese-temple-8DktsQ194t4,Cherry blossoms surrounding a traditional temple in Kyoto.,Japan,Clear,Morning,Spring,Sightseeing,Curiosity
https://unsplash.com/photos/a-large-body-of-water-filled-with-lots-of-boats-AWBGWi03XBw,A breathtaking coastal view of Amalfi with boats floating in crystal blue water.,Italy,Sunny,Afternoon,Summer,Sightseeing,Romance
https://unsplash.com/photos/white-and-brown-concrete-building-near-body-of-water-during-daytime-Ko9FDFvzU7M,A serene lakeside view of Hallstatt surrounded by mountains.,Austria,Cloudy,Morning,Fall,Relaxing,Nostalgia
https://unsplash.com/photos/an-aerial-view-of-a-lush-green-field-ZA3tbwnvr5Y,Aerial view of Bali’s lush green rice terraces.,Indonesia,Sunny,Morning,Spring,Hiking,Adventure
https://unsplash.com/photos/an-aerial-view-of-a-city-with-lots-of-trees-M0yR_Q7WTwU,Central Park during autumn with warm orange and yellow trees.,USA,Cloudy,Afternoon,Fall,Sightseeing,Melancholy
https://unsplash.com/photos/a-city-with-many-buildings-s1qvaSQxTqM,"A beautiful view of Chefchaouen, Morocco’s famous blue city.",Morocco,Sunny,Morning,Summer,Sightseeing,Happiness
https://unsplash.com/photos/purple-and-white-flower-garden--LiPS85csDM,Colorful floral pathways inside Dubai Miracle Garden.,UAE,Sunny,Afternoon,Winter,Relaxing,Happiness
https://unsplash.com/photos/green-mountains-beside-body-of-water-during-daytime-11ctPqqYO1U,A peaceful lake view in Lucerne surrounded by green mountains.,Switzerland,Clear,Morning,Spring,Relaxing,Romance
