Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://cdn.wallpapersafari.com/53/48/jpms1R.jpg,FC Barcelona’s Camp Nou during an El Clásico match full crowd choreography and electric football atmosphere.,Spain,Not Clear,Evening,Spring,Watching a football match,Excitement
https://www.cataloniahotels.com/en/blog/wp-content/uploads/2023/12/barcelona-city-overview.jpg,A stunning aerial view of Barcelona with the Sagrada Família standing at the center surrounded by the city's perfectly organized grid layout.,Spain,Sunny,Evening,Summer,Sightseeing,Curiosity
https://img9.irna.ir/d/r2/2022/08/21/4/169864391.jpg?ts=1661061690475,"A stunning view of the Dome of the Rock with its golden dome and detailed blue mosaics, representing deep historical and cultural significance.",Palestine,Cloudy,Afternoon,Not Clear,Praying,Happiness
"https://cnn-arabic-images.cnn.io/cloudinary/image/upload/w_1920,c_scale,q_auto/cnnarabic/2023/06/26/images/243806.jpg","A view of the Holy Kaaba surrounded by worshippers performing prayer and pilgrimage in Masjid al-Haram, a deeply spiritual and peaceful sacred place.",Saudi Arabia,Not Clear,Afternoon,Fall,Praying,Happiness
https://www.mediaoffice.ae/-/media/2023/may/01-05/06/det_sheikh-zayed-road_always-on_1.jpg?h=1459&w=2109&hash=35CFC3825FA0C0525E060758A10D9106,"A panoramic view of Dubai with the Museum of the Future and Emirates Towers, showing the city's modern skyline and vibrant urban atmosphere.",United Arab Emirates,Cloudy,Afternoon,Winter,Sightseeing,Curiosity
https://www.aljazeera.net/wp-content/uploads/2024/06/shutterstock_2006444318-1718872805.jpg?w=770&resize=770%2C512,"A stunning view of the Bahá'í Gardens in Haifa featuring perfectly terraced gardens, vibrant greenery and the golden-domed Shrine of the Báb at the top.",Palestine,Sunny,Afternoon,Summer,Sightseeing,Curiosity
https://greenfue.com/wp-content/uploads/2022/01/%D9%81%D9%86%D8%A7%D8%AF%D9%82-%D9%81%D9%8A-%D8%AC%D8%B2%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D8%AF%D9%8A%D9%81.jpg,Luxury overwater villa with a private pool surrounded by clear turquoise water and palm trees offering a peaceful and relaxing tropical experience.,Maldives,Sunny,Afternoon,Summer,Relaxing,Happiness
https://media.elwatannews.com/media/img/mediaarc/large/10348548571584870607.jpg,An iconic view of the Great Wall of China stretching across green mountains showing its ancient stone pathways and watchtowers.,China,Cloudy,Morning,Spring,Walking,Curiosity
https://studying-in-uk.org/wp-content/uploads/2019/05/study-in-london-1068x641.jpg,"A classic view of Big Ben and the Houses of Parliament with iconic red telephone booths and double-deckers passing by, capturing the lively charm of central London.",United Kingdom,Cloudy,Evening,Not Clear,Sightseeing,Curiosity
https://thumbs.dreamstime.com/b/eiffel-tower-famous-landmark-travel-destination-paris-france-night-summer-destinations-150686102.jpg,"A romantic night view of the Eiffel Tower glowing with golden lights, overlooking the city of Paris.                                                                 ",France,Not Clear,Evening,Not Clear,Sightseeing,Romance
