Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://www.shutterstock.com/shutterstock/photos/2592872291/display_1500/stock-photo-jerusalem-israel-october-th-photo-showing-people-praying-at-haram-al-sharif-in-the-old-2592872291.jpg,The Dome of the Rock with its golden dome on a raised platform. I chose this place because it holds deep spiritual and personal significance.,Palestine,Sunny,Morning,Not Clear,Praying,Melancholy
https://media.istockphoto.com/id/508126004/photo/macca-kabe.jpg?s=1024x1024&w=is&k=20&c=3yfyK7f8GKykU1gAdFwZV2l4UuJztO94dqCErlUKUQc=,"Kaaba, the black cube at the center of Makkah, surrounded by 4 minarets and many worshippers. I chose it for its deep religious importance and spiritual connection to my faith.",Saudi Arabia,Cloudy,Afternoon,Not Clear,Praying,Happiness
https://media.istockphoto.com/id/1567426867/photo/trail-runner-ascends-alpine-path-in-swiss-mountain-landscape.jpg?s=1024x1024&w=is&k=20&c=wIxDRmwdBYU_AlhC-lUS-K6YmFBRN5DEeipqdwEhvlU=,Snow-capped mountains and a calm lake. I chose it because I love nature and enjoy adventurous landscapes.,Switzerland,Cloudy,Morning,Not Clear,Hiking,Adventure
https://images.unsplash.com/photo-1579752284549-71eb9dd09f4b?q=80&w=1932&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Venice’s old buildings and a canal with many boats. I chose it because I love seeing beautiful places that feel peaceful and inspiring.,Italy,Cloudy,Evening,Not Clear,Sightseeing,Excitement
https://thumbs.dreamstime.com/z/kawarau-gorge-suspension-bridge-kawarau-gorge-suspension-bridge-new-zealand-328752847.jpg?ct=jpeg,"Kawarau Gorge Suspension Bridge with its ropes and structure surrounded with yellow trees. I chose it because it’s the most famous bungee jumping spot in the world, and I want to try it myself.",New Zealand,Sunny,Morning,Autumn,Bungee jumping,Adventure
https://media.istockphoto.com/id/1449429339/photo/northern-lights-and-snowy-mountains-rocky-sea-coast-reflection-in-water-at-night-in-lofoten.jpg?s=1024x1024&w=is&k=20&c=D6xk3FjYYALEmEgLprrAELDhq_zfGrXJoy1Q-usCCDE=,Aurora Lights over snowy mountains and a rocky beach. I chose it because I love magical natural scenes and adventure.,Norway,Snowy,Evening,Winter,Sightseeing,Excitement
https://www.shutterstock.com/shutterstock/photos/1609216414/display_1500/stock-photo-bright-mediterranean-morning-scene-of-oia-village-dominated-by-a-blue-gate-and-matching-church-1609216414.jpg,"View of Santorini, with its white houses on the cliffs and the sea in the distance. I chose it because it gives a peaceful and relaxing feeling.	",Greece,"Sunny	","Morning	","Summer	","Relaxing	",Happiness
https://media.istockphoto.com/id/1042451074/photo/snorkeling-in-maldives-sea.jpg?s=1024x1024&w=is&k=20&c=8ASHbpZIkW8LL8st1X64lYxlYF9C86HNyx7cR6H10F0=,"Blue waters in the Maldives with a snorkeler, showing the clear water and the sea floor with coral visible beneath. I chose it because I want to explore the underwater world there.",Maldives ,Sunny,Morning,"Summer	",Snorkeling ,Curiosity
https://thumbs.dreamstime.com/z/madrid-spain-plaza-de-cibeles-communication-palace-46427694.jpg?ct=jpeg,The historic Communication Palace with the Cibeles Fountain in front of it. I chose it because I want to explore the old architecture and the stunning surroundings.,Spain,Cloudy,Afternoon,Not Clear,Sightseeing,Curiosity
https://media.istockphoto.com/id/1149107495/photo/yasaka-pagoda-in-gion-at-sunset-kyoto-japan.jpg?s=1024x1024&w=is&k=20&c=1lNmoFJio_mIRTIzQTgi1z0ocdo2GDN2FyItJxlonIE=,Yasaka Pagoda tower rising above the traditional streets. I chose it because I want to explore the culture.,Japan,Cloudy,Afternoon,Winter,Sightseeing,Curiosity
