Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://www.americantouring.com.ec/wp-content/uploads/2024/03/1-1-1.png,"A clear and bright picture of the Dome of the Rock that we long for, surrounded by historic buildings and ancient stone walls.",Palestine,Sunny,Morning,Summer,Sightseeing,Nostalgia
https://static.sayidaty.net/styles/1375_scale/public/2022-10/180023.jpeg,"A beautiful sunset view of the Great Pyramids of Giza, with warm golden sky colors shining over the desert.",Egypt,Sunny,Morning,Summer,Sightseeing,Adventure
https://4.bp.blogspot.com/-MQkfFgWAgBw/VAjPBkmg3VI/AAAAAAAAC_c/JMce9TZFk0g/s1600/2-jpg.jpg,"A powerful waterfall with bright blue water crashing down, surrounded by clouds and mist.",Canada,Cloudy,Afternoon,Summer,Relaxing,Excitement
https://al-rahhala.com/wp-content/uploads/2022/04/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%B4%D9%86%D8%BA%D9%87%D8%A7%D9%8A-554.jpg,"A night view of Shanghai’s skyline with colorful lights, featuring the bright pink Oriental Pearl Tower beside modern skyscrapers.",China,Not Clear,Evening,Not Clear,Sightseeing,Curiosity
https://rmooosh.net/wp-content/uploads/2022/08/%D8%A8%D8%B1%D8%AC-%D8%A8%D9%8A%D8%B2%D8%A7-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%84.jpg,A bright daytime photo of the Leaning Tower of Pisa with people walking around the green lawn under a partly cloudy sky.,Italy,Cloudy,Afternoon,Spring,Sightseeing,Happiness
https://rtwin30days.com/wp-content/uploads/2023/12/The-Monastery-Petra-Jordan-800x533.jpg,"A sunny photo of the ancient Petra building carved into the rock, with people walking in front of it under a deep blue sky.",Jordan,Sunny,Afternoon,Summer,Sightseeing,Adventure
https://i.brecorder.com/primary/2022/04/62561969532c0.jpg,A large crowd of worshippers gathered around the Kaaba during prayer inside the Grand Mosque.,Saudi Arabia,Not Clear,Evening,Not Clear,Praying,Nostalgia
https://imgcdn.stablediffusionweb.com/2025/1/24/62651241-b71f-4b7e-a3e7-32e7e7fffaad.jpg,"A snowy winter scene of the Eiffel Tower with people walking toward it, surrounded by bare trees and a white walkway.",France,Snowy,Afternoon,Winter,Sightseeing,Romance
https://erasmusbarcelona.com/wp-content/uploads/2014/02/Bcn.jpg,"An aerial view of Barcelona with the Sagrada Família in the center, surrounded by long straight streets and warm sunset light.",Spain,Sunny,Evening,Fall,Sightseeing,Curiosity
https://turkeyvlog.com/wp-content/uploads/2021/01/%D8%A8%D8%B1%D8%AC-%D8%BA%D9%84%D8%B7%D8%A9.jpg,"A charming street view leading to the historic Galata Tower, with old buildings, warm sunlight, and a cobblestone road.",Turkey,sunny,Afternoon,Fall,Walking,Adventure
