Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStZG4hqhJSkFCv6jCoKdn66qqJ-vhqRbPWeg&s,Eiffel Tower in Paris during sunset with colorful sky,France,Sunny,Evening,Summer,Sightseeing,Romance
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSppEIRfNqKnMaQkoQHX3HI8kX2hhPgXZEO6A&s,White houses and blue domes in Santorini on a bright day,Greece,Sunny,Afternoon,Summer,Relaxing,Happiness
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCfLpPCQQeZCQgtmZC7_22VzTLW-VkqSobdQ&s,Shibuya crossing in Tokyo full of people and bright neon lights,Japan,Not Clear,Evening,Not Clear,Shopping,Excitement
https://www.sunsiyam.com/media/qnfnzgmq/ssiv_general_04.jpg?width=782&height=521&mode=max,Turquoise water and overwater bungalows in the Maldives,Maldives,Sunny,Afternoon,Summer,Relaxing,Romance
https://i.natgeofe.com/n/69e2cf60-ad59-4d20-bdd1-dc96f40ab4e8/petra-world-heritage-jordan_16x9.jpg?w=1200,The ancient rock-carved facade of Petra between high cliffs,Jordan,Sunny,Afternoon,Summer,Hiking,Curiosity
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvK7AlHpiykQ5oe7TK1w1W-UFe5VC9UjOqCQ&s,Times Square in New York with colorful billboards and crowds,USA,Not Clear,Evening,Not Clear,Sightseeing,Excitement
https://media.worldnomads.com/travel-safety/switzerland/lauterbrunnen-valley-switzerland-gettyimages-1024638132.jpg,Snow-covered peaks of the Swiss Alps with a valley below,Switzerland,Snowy,Afternoon,Winter,Hiking,Adventure
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSHKACJb-mtGbqZIx6gUxmfuWDGnZgzPPtuw&s,Green rice terraces in Bali surrounded by tropical trees,Indonesia,Sunny,Morning,Spring,Hiking,Happiness
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNU2o4QO_ejTIZXTunBgU6fFvoPYfIcwPCeA&s,The Great Pyramids of Giza under a clear blue sky,Egypt,Sunny,Afternoon,Summer,Sightseeing,Nostalgia
"https://res.cloudinary.com/enchanting/q_80,f_auto,c_fit,w_640,h_480/exodus-web/2024/09/AdobeStock_595373053.jpeg",Hot air balloons flying over the rocky valleys of Cappadocia,Turkey,Sunny,Morning,Summer,Hot-air balloon ride,Adventure
