Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://www.arabnews.jp/en/wp-content/uploads/sites/2/2024/03/aqsa-2.jpg,A powerful view of worshippers praying outside the Al-Qibli Chapel. I would love to visit Al-Aqsa Mosque because the Israeli occupation has prevented us from visiting it for years.,Palestine,Sunny,Afternoon,Summer,Praying,Melancholy
https://help-tourists-in-paris.com/wp-content/uploads/2018/05/Foto-Eiffelturm-1024x768.jpg,"A stunning view of the Eiffel Tower,i would love to visit this place because it is the global symbol of romance and architectural ingenuity",France,Sunny,Afternoon,Spring,Sightseeing,Romance
https://www.egypttoursportal.com/images/2022/11/Camel-Ride-in-Giza-Pyramids-Egypt-Tours-Portal.jpg,A group of tourists riding camels in the desert with the pyramids in the background. I would love to visit it because its historic value as an ancient wonder is timeless.,Egypt,Sunny,Afternoon,Summer,Camel Riding,Adventure
https://images.pexels.com/photos/30772731/pexels-photo-30772731/free-photo-of-maiden-s-tower-in-istanbul-overlooking-bosphorus.jpeg,The iconic tower sitting on the Bosphorus strait with boats sailing nearby. I would love to visit it because I see it in Turkish series a lot,Turkey,Sunny,Afternoon,Summer,Boating,Romance
https://img.freepik.com/premium-photo/alhambra-palace-after-snow-winter_173338-65.jpg,A breathtaking view of the Alhambra fortress standing tall amidst a snowy landscape. I would love to visit it because it reminds me of the Islamic history in Al-Andalus,Spain,Snowy,Afternoon,Winter,Sightseeing,Nostalgia
https://images.stockcake.com/public/5/8/3/583f423b-0a85-4620-8277-e6b5a05e038a_large/illuminated-leaning-tower-stockcake.jpg,An illuminated night view of the tower with crowds gathered on the lawn. I would like to visit it because it is one of the Wonders of the World,Italy,Clear,Evening,Winter,Sightseeing,Excitement
https://www.travelandleisure.com/thmb/b2-ee45Q1DEjuzOa51XLhJ7Rfmc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/great-wall-china-tourists-GWOC0417-10bddbf0783644c386178f62117b2132.jpg,A scenic view of the Great Wall stretching over the mountains with visitors walking along it. I would like to visit it because it is one of the most iconic historical landmarks in the world,China,Sunny,Afternoon,Fall,Hiking,Excitement
https://www.aljazeera.net/wp-content/uploads/2023/07/GettyImages-482206266-1689514443.jpg?resize=1800%2C1800,A clear daytime view of the Kaaba with worshippers gathered around it. I would like to visit it because it is a deeply significant place in the Islamic religion,Saudi Arabia,Sunny,Morning,Summer,Pilgrimage,Reverence
https://frenchmoments.eu/wp-content/uploads/2014/08/Monaco-by-night-@kityyaya-via-Twenty20-scaled.jpg,A vibrant evening view of Monaco marina glowing with city lights. I would like to visit it because I hear it has many luxurious cars,Monaco,Clear,Evening,Summer,Boating,Excitement
https://images.fineartamerica.com/images-medium-large-5/new-york-city-night-nicklas-gustafsson.jpg,A lively night scene in Times Square filled with bright neon signs and crowded streets. I would like to visit it because it shows the energetic atmosphere of the city that never sleeps,United States,Rainy,Night,Winter,City strolling,Excitement
