Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/All_Gizah_Pyramids.jpg/1280px-All_Gizah_Pyramids.jpg,"""The Great Pyramids of Giza in Egypt, ancient wonders of the world.""",Egypt,Sunny,Afternoon,Summer,Sightseeing,Curiosity
https://upload.wikimedia.org/wikipedia/commons/7/7a/Citadel_of_Qaitbay%2C_Alexandria%2C_Egypt.jpg,"""The Citadel of Qaitbay in Alexandria, Egypt, a historic fortress on the Mediterranean coast.""",Egypt,Sunny,Afternoon,Summer,Sightseeing,Excitement
https://i.pinimg.com/736x/0b/04/eb/0b04ebe9ca3fa5b1a4ab3864dd394508.jpg,"""The Kaaba in Mecca, Saudi Arabia, the holiest site in Islam.""",Saudi Arabia,Sunny,Afternoon,Summer,Religious Pilgrimage,Happiness
https://i.pinimg.com/736x/a3/6c/7c/a36c7c6bbcfa39260ff078f99ccf8bdf.jpg,"""The Dome of the Rock in Jerusalem, a historic Islamic shrine with a golden dome.""",Palestine,Not Clear,Evening,Not Clear,Religious Pilgrimage,Happiness
https://i.pinimg.com/736x/2c/8b/18/2c8b18a95b82a7b9057733d6aca9f87d.jpg,"""The blue-domed churches and white-washed buildings of Oia, Santorini, Greece, overlooking the sea.""",Greece,Cloudy,Evening,Summer,Relaxing,Happiness
https://i.pinimg.com/736x/e5/94/15/e59415b46624f94285ecfd1a46d7d131.jpg,"A traditional Japanese Torii gate and temple structure illuminated at dusk, suggesting a quiet, spiritual place.",Japan,Cloudy,Evening,Fall,Sightseeing,Melancholy
https://i.pinimg.com/736x/fa/83/84/fa8384d1705e1fcc7042ec5769020dfe.jpg,"""The Eiffel Tower in Paris, France, an iconic landmark and symbol of French culture.""",France,Snowy,Evening,Winter,Sightseeing,Romance
https://i.pinimg.com/736x/0a/1d/1c/0a1d1c9f9fcf8c0898499234d854cbc6.jpg,"The Taj Mahal in Agra, India, iconic white marble mausoleum and symbol of love.",India,Sunny,Morning,Spring,Sightseeing,Adventure
https://i.pinimg.com/736x/4d/04/6f/4d046f9cf02410e30ff5b05b6c0dfdc1.jpg,"The Elizabeth Tower (Big Ben) in London, a famous historical clock tower.",United Kingdom,Snowy,Evening,Winter,Relaxing,Happiness
https://i.pinimg.com/736x/21/3d/f2/213df2eb4ce5479f7ffb5b16c8204ebc.jpg,"""The Statue of Liberty in New York City, USA, a symbol of freedom and democracy.""",USA,Cloudy,Evening,Fall,Sightseeing,Excitement
