Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
https://media.cntraveler.com/photos/58de89946c3567139f9b6cca/16:9/w_2560%2Cc_limit/GettyImages-468366251.jpg,"Eiffel tower:One of the most famous landmarks in the world.This place represents beauty, art, and romance, and it’s a symbol of Paris. Its unique design and stunning views make it a dream destination for many people.",France,Sunny,Afternoon,Spring,Sightseeing,Romance
https://www.sunsiyam.com/media/qnfnzgmq/ssiv_general_04.jpg?width=782&height=521&mode=max,The Maldives is a peaceful tropical paradise with clear blue water and white sandy beaches,Maldives,Sunny,Evening,Summer,Relaxing,Happiness
https://media.istockphoto.com/id/482206266/photo/kaaba-in-mecca.jpg?s=612x612&w=0&k=20&c=wwzNu3XMQpCRVdAcBbeerUGaew0Fk2nGPQkH98Wj474=,Kaaba:The sacred cube-shaped building in Makkah that Muslims face during prayers.,Saudi Arabia,Cloudy,Afternoon,Fall,Relaxing,Nostalgia
"https://static.wixstatic.com/media/11062b_672131e593c046dca2992ed5b00136b1~mv2.jpg/v1/fill/w_1000,h_662,al_c,q_85,usm_0.66_1.00_0.01/11062b_672131e593c046dca2992ed5b00136b1~mv2.jpg",Mount Fuji: Iconic volcanic mountain with popular hiking trails to the summit.,Japan,Snowy,Morning,winter,Hiking,Adventure
https://www.niagarafallslive.com/wp-content/uploads/american-falls-1325x1024-450k.jpg,Niagara Falls is a famous group of massive waterfalls known for its breathtaking beauty and powerful flow,United States,Cloudy,Afternoon,winter,Sightseeing,Excitement
https://travelbuddies.info/wp-content/uploads/2016/04/khongor-sand-dune-3.jpg,"The Gobi Desert: is a vast, arid landscape , known for its sand dunes, rocky terrain, and extreme temperatures.",China and Mongolia,Sunny,Evening,Summer,Hiking,Adventure
https://cdn.britannica.com/39/155939-159-C83534D3/Pyramids-Giza-Cairo-Egypt.jpg,"The Pyramids of Egypt: are ancient monumental tombs in Giza, built as grand burial sites for pharaohs, showcasing incredible architectural skill.",Egypt,Cloudy,Afternoon,Spring,Sightseeing,Curiosity
https://w2.chabad.org/media/images/1096/vqjC10964129.jpg?_i=_nF72F3FCB89E9790A548A28674376BE69,"Jaffa :is an ancient port city known for its historic streets, vibrant markets, and beautiful views of the Mediterranean Sea.",Palestine,Sunny,Evening,Fall,Relaxing,Happiness
https://www.nordicvisitor.com/images/blogs/depositphotos_83977768_original-large.jpg,"Lapland is a snowy wonderland in the Arctic, famous for the northern lights, reindeer rides, and vast winter landscapes.",Finland,Snowy,Evening,winter,Sightseeing,Romance
https://fjallsarlon.is/wp-content/uploads/2024/03/1.-Reynisfjara-Black-Beach-Iceland-shadman-sakib.jpg,"The Black Sand Beach: is a striking shoreline with black volcanic sand, dramatic basalt columns, and powerful Atlantic waves.",Iceland,Sunny,Morning,Summer,Relaxing,Adventure
